FECHA_MUESTRA,TIPO,UBICACION,GENERO,GRUPO_ETARIO,N
23FEB2021:00:00:00,testeos,Edificio Munich,M,50-59,55
23FEB2021:00:00:00,testeos,Edificio Munich,M,60-69,41
23FEB2021:00:00:00,testeos,Edificio Munich,M,70-79,10
23FEB2021:00:00:00,testeos,Edificio Munich,M,80 y más,4
23FEB2021:00:00:00,testeos,Ezeiza,F,0-19,82
23FEB2021:00:00:00,testeos,Ezeiza,F,20-29,370
23FEB2021:00:00:00,testeos,Ezeiza,F,30-39,339
23FEB2021:00:00:00,testeos,Ezeiza,F,40-49,156
23FEB2021:00:00:00,testeos,Ezeiza,F,50-59,115
23FEB2021:00:00:00,testeos,Ezeiza,F,60-69,73
23FEB2021:00:00:00,testeos,Ezeiza,F,70-79,35
23FEB2021:00:00:00,testeos,Ezeiza,F,80 y más,4
23FEB2021:00:00:00,testeos,Ezeiza,M,0-19,41
23FEB2021:00:00:00,testeos,Ezeiza,M,20-29,267
23FEB2021:00:00:00,testeos,Ezeiza,M,30-39,289
28FEB2021:00:00:00,testeos,Callao | USAM,F,80 y más,3
28FEB2021:00:00:00,testeos,Callao | USAM,M,0-19,29
28FEB2021:00:00:00,testeos,Callao | USAM,M,20-29,53
28FEB2021:00:00:00,testeos,Callao | USAM,M,30-39,73
28FEB2021:00:00:00,testeos,Callao | USAM,M,40-49,55
28FEB2021:00:00:00,testeos,Callao | USAM,M,50-59,49
28FEB2021:00:00:00,testeos,Callao | USAM,M,60-69,48
28FEB2021:00:00:00,testeos,Callao | USAM,M,70-79,17
28FEB2021:00:00:00,testeos,Callao | USAM,M,80 y más,3
28FEB2021:00:00:00,testeos,CEC,F,20-29,4
28FEB2021:00:00:00,testeos,CEC,F,30-39,2
28FEB2021:00:00:00,testeos,CEC,F,40-49,2
28FEB2021:00:00:00,testeos,CEC,M,0-19,1
28FEB2021:00:00:00,testeos,CEC,M,20-29,1
28FEB2021:00:00:00,testeos,CEC,M,30-39,3
28FEB2021:00:00:00,testeos,CEC,M,40-49,2
28FEB2021:00:00:00,testeos,CEC,M,50-59,1
28FEB2021:00:00:00,testeos,Costa Salguero,F,0-19,290
28FEB2021:00:00:00,testeos,Costa Salguero,F,20-29,432
28FEB2021:00:00:00,testeos,Costa Salguero,F,30-39,652
28FEB2021:00:00:00,testeos,Costa Salguero,F,40-49,551
28FEB2021:00:00:00,testeos,Costa Salguero,F,50-59,477
28FEB2021:00:00:00,testeos,Costa Salguero,F,60-69,360
28FEB2021:00:00:00,testeos,Costa Salguero,F,70-79,133
28FEB2021:00:00:00,testeos,Costa Salguero,F,80 y más,29
28FEB2021:00:00:00,testeos,Costa Salguero,M,0-19,220
28FEB2021:00:00:00,testeos,Costa Salguero,M,20-29,278
28FEB2021:00:00:00,testeos,Costa Salguero,M,30-39,569
28FEB2021:00:00:00,testeos,Costa Salguero,M,40-49,543
28FEB2021:00:00:00,testeos,Costa Salguero,M,50-59,422
28FEB2021:00:00:00,testeos,Costa Salguero,M,60-69,370
28FEB2021:00:00:00,testeos,Costa Salguero,M,70-79,159
28FEB2021:00:00:00,testeos,Costa Salguero,M,80 y más,22
28FEB2021:00:00:00,testeos,Edificio Munich,F,0-19,37
28FEB2021:00:00:00,testeos,Edificio Munich,F,20-29,87
28FEB2021:00:00:00,testeos,Edificio Munich,F,30-39,134
28FEB2021:00:00:00,testeos,Edificio Munich,F,40-49,103
28FEB2021:00:00:00,testeos,Edificio Munich,F,50-59,70
28FEB2021:00:00:00,testeos,Edificio Munich,F,60-69,49
28FEB2021:00:00:00,testeos,Edificio Munich,F,70-79,28
28FEB2021:00:00:00,testeos,Edificio Munich,F,80 y más,2
28FEB2021:00:00:00,testeos,Edificio Munich,M,0-19,34
28FEB2021:00:00:00,testeos,Edificio Munich,M,20-29,68
28FEB2021:00:00:00,testeos,Edificio Munich,M,30-39,116
28FEB2021:00:00:00,testeos,Edificio Munich,M,40-49,114
28FEB2021:00:00:00,testeos,Edificio Munich,M,50-59,49
28FEB2021:00:00:00,testeos,Edificio Munich,M,60-69,52
28FEB2021:00:00:00,testeos,Edificio Munich,M,70-79,25
28FEB2021:00:00:00,testeos,Edificio Munich,M,80 y más,5
28FEB2021:00:00:00,testeos,Ezeiza,F,0-19,82
28FEB2021:00:00:00,testeos,Ezeiza,F,20-29,415
28FEB2021:00:00:00,testeos,Ezeiza,F,30-39,403
28FEB2021:00:00:00,testeos,Ezeiza,F,40-49,163
28FEB2021:00:00:00,testeos,Ezeiza,F,50-59,133
28FEB2021:00:00:00,testeos,Ezeiza,F,60-69,85
28FEB2021:00:00:00,testeos,Ezeiza,F,70-79,25
28FEB2021:00:00:00,testeos,Ezeiza,F,80 y más,3
28FEB2021:00:00:00,testeos,Ezeiza,M,0-19,38
28FEB2021:00:00:00,testeos,Ezeiza,M,20-29,311
28FEB2021:00:00:00,testeos,Ezeiza,M,30-39,325
28FEB2021:00:00:00,testeos,Ezeiza,M,40-49,132
28FEB2021:00:00:00,testeos,Ezeiza,M,50-59,111
28FEB2021:00:00:00,testeos,Ezeiza,M,60-69,52
28FEB2021:00:00:00,testeos,Ezeiza,M,70-79,17
28FEB2021:00:00:00,testeos,Ezeiza,M,80 y más,2
28FEB2021:00:00:00,testeos,La Rural,F,0-19,93
28FEB2021:00:00:00,testeos,La Rural,F,20-29,188
28FEB2021:00:00:00,testeos,La Rural,F,30-39,272
28FEB2021:00:00:00,testeos,La Rural,F,40-49,210
28FEB2021:00:00:00,testeos,La Rural,F,50-59,183
28FEB2021:00:00:00,testeos,La Rural,F,60-69,125
28FEB2021:00:00:00,testeos,La Rural,F,70-79,53
28FEB2021:00:00:00,testeos,La Rural,F,80 y más,15
28FEB2021:00:00:00,testeos,La Rural,M,0-19,111
28FEB2021:00:00:00,testeos,La Rural,M,20-29,130
28FEB2021:00:00:00,testeos,La Rural,M,30-39,255
28FEB2021:00:00:00,testeos,La Rural,M,40-49,217
28FEB2021:00:00:00,testeos,La Rural,M,50-59,174
28FEB2021:00:00:00,testeos,La Rural,M,60-69,128
28FEB2021:00:00:00,testeos,La Rural,M,70-79,60
28FEB2021:00:00:00,testeos,La Rural,M,80 y más,9
28FEB2021:00:00:00,testeos,Terminal Dellepiane,F,0-19,81
28FEB2021:00:00:00,testeos,Terminal Dellepiane,F,20-29,303
28FEB2021:00:00:00,testeos,Terminal Dellepiane,F,30-39,230
28FEB2021:00:00:00,testeos,Terminal Dellepiane,F,40-49,144
28FEB2021:00:00:00,testeos,Terminal Dellepiane,F,50-59,120
28FEB2021:00:00:00,testeos,Terminal Dellepiane,F,60-69,92
28FEB2021:00:00:00,testeos,Terminal Dellepiane,F,70-79,39
28FEB2021:00:00:00,testeos,Terminal Dellepiane,F,80 y más,10
28FEB2021:00:00:00,testeos,Terminal Dellepiane,M,0-19,86
28FEB2021:00:00:00,testeos,Terminal Dellepiane,M,20-29,227
28FEB2021:00:00:00,testeos,Terminal Dellepiane,M,30-39,184
28FEB2021:00:00:00,testeos,Terminal Dellepiane,M,40-49,99
28FEB2021:00:00:00,testeos,Terminal Dellepiane,M,50-59,79
28FEB2021:00:00:00,testeos,Terminal Dellepiane,M,60-69,53
28FEB2021:00:00:00,testeos,Terminal Dellepiane,M,70-79,16
28FEB2021:00:00:00,testeos,Terminal Dellepiane,M,80 y más,3
28FEB2021:00:00:00,positivos,Callao | USAM,F,0-19,1
28FEB2021:00:00:00,positivos,Callao | USAM,F,20-29,1
28FEB2021:00:00:00,positivos,Callao | USAM,F,30-39,1
28FEB2021:00:00:00,positivos,Callao | USAM,M,20-29,1
28FEB2021:00:00:00,positivos,Callao | USAM,M,30-39,1
28FEB2021:00:00:00,positivos,Callao | USAM,M,40-49,2
28FEB2021:00:00:00,positivos,Costa Salguero,F,0-19,2
28FEB2021:00:00:00,positivos,Costa Salguero,F,20-29,5
28FEB2021:00:00:00,positivos,Costa Salguero,F,30-39,5
28FEB2021:00:00:00,positivos,Costa Salguero,F,40-49,3
28FEB2021:00:00:00,positivos,Costa Salguero,F,50-59,1
28FEB2021:00:00:00,positivos,Costa Salguero,F,60-69,1
28FEB2021:00:00:00,positivos,Costa Salguero,F,70-79,1
28FEB2021:00:00:00,positivos,Costa Salguero,M,20-29,6
28FEB2021:00:00:00,positivos,Costa Salguero,M,30-39,4
28FEB2021:00:00:00,positivos,Costa Salguero,M,40-49,3
28FEB2021:00:00:00,positivos,Costa Salguero,M,50-59,2
28FEB2021:00:00:00,positivos,Costa Salguero,M,60-69,4
28FEB2021:00:00:00,positivos,Costa Salguero,M,70-79,1
28FEB2021:00:00:00,positivos,Costa Salguero,M,80 y más,1
28FEB2021:00:00:00,positivos,Edificio Munich,F,20-29,1
28FEB2021:00:00:00,positivos,Edificio Munich,M,0-19,1
28FEB2021:00:00:00,positivos,Edificio Munich,M,20-29,1
28FEB2021:00:00:00,positivos,Edificio Munich,M,40-49,1
28FEB2021:00:00:00,positivos,Ezeiza,F,0-19,2
28FEB2021:00:00:00,positivos,Ezeiza,F,20-29,3
28FEB2021:00:00:00,positivos,Ezeiza,F,30-39,4
28FEB2021:00:00:00,positivos,Ezeiza,F,40-49,1
28FEB2021:00:00:00,positivos,Ezeiza,F,50-59,2
28FEB2021:00:00:00,positivos,Ezeiza,F,60-69,1
28FEB2021:00:00:00,positivos,Ezeiza,M,20-29,3
28FEB2021:00:00:00,positivos,Ezeiza,M,30-39,6
28FEB2021:00:00:00,positivos,Ezeiza,M,40-49,2
28FEB2021:00:00:00,positivos,Ezeiza,M,50-59,1
28FEB2021:00:00:00,positivos,La Rural,F,0-19,1
28FEB2021:00:00:00,positivos,La Rural,F,20-29,4
28FEB2021:00:00:00,positivos,La Rural,F,30-39,2
28FEB2021:00:00:00,positivos,La Rural,F,40-49,2
28FEB2021:00:00:00,positivos,La Rural,F,50-59,2
28FEB2021:00:00:00,positivos,La Rural,M,20-29,1
28FEB2021:00:00:00,positivos,La Rural,M,30-39,2
28FEB2021:00:00:00,positivos,La Rural,M,40-49,1
28FEB2021:00:00:00,positivos,La Rural,M,50-59,1
28FEB2021:00:00:00,positivos,La Rural,M,70-79,1
28FEB2021:00:00:00,positivos,Terminal Dellepiane,F,20-29,1
28FEB2021:00:00:00,positivos,Terminal Dellepiane,F,30-39,2
28FEB2021:00:00:00,positivos,Terminal Dellepiane,F,40-49,2
28FEB2021:00:00:00,positivos,Terminal Dellepiane,M,20-29,1
28FEB2021:00:00:00,positivos,Terminal Dellepiane,M,40-49,1
28FEB2021:00:00:00,positivos,Terminal Dellepiane,M,60-69,2
01MAR2021:00:00:00,testeos,Callao | USAM,F,0-19,1
01MAR2021:00:00:00,testeos,Callao | USAM,F,20-29,8
01MAR2021:00:00:00,testeos,Callao | USAM,F,30-39,4
01MAR2021:00:00:00,testeos,Callao | USAM,F,40-49,1
01MAR2021:00:00:00,testeos,Callao | USAM,F,50-59,2
01MAR2021:00:00:00,testeos,Callao | USAM,F,60-69,1
01MAR2021:00:00:00,testeos,Callao | USAM,M,0-19,1
01MAR2021:00:00:00,testeos,Callao | USAM,M,20-29,5
01MAR2021:00:00:00,testeos,Callao | USAM,M,30-39,8
01MAR2021:00:00:00,testeos,Callao | USAM,M,40-49,3
01MAR2021:00:00:00,testeos,Callao | USAM,M,50-59,3
01MAR2021:00:00:00,testeos,Ezeiza,F,0-19,72
01MAR2021:00:00:00,testeos,Ezeiza,F,20-29,334
01MAR2021:00:00:00,testeos,Ezeiza,F,30-39,355
01MAR2021:00:00:00,testeos,Ezeiza,F,40-49,152
01MAR2021:00:00:00,testeos,Ezeiza,F,50-59,98
01MAR2021:00:00:00,testeos,Ezeiza,F,60-69,64
01MAR2021:00:00:00,testeos,Ezeiza,F,70-79,25
01MAR2021:00:00:00,testeos,Ezeiza,F,80 y más,1
01MAR2021:00:00:00,testeos,Ezeiza,M,0-19,47
01MAR2021:00:00:00,testeos,Ezeiza,M,20-29,243
01MAR2021:00:00:00,testeos,Ezeiza,M,30-39,288
01MAR2021:00:00:00,testeos,Ezeiza,M,40-49,142
01MAR2021:00:00:00,testeos,Ezeiza,M,50-59,92
01MAR2021:00:00:00,testeos,Ezeiza,M,60-69,35
01MAR2021:00:00:00,testeos,Ezeiza,M,70-79,17
01MAR2021:00:00:00,testeos,La Rural,F,0-19,160
01MAR2021:00:00:00,testeos,La Rural,F,20-29,292
01MAR2021:00:00:00,testeos,La Rural,F,30-39,371
01MAR2021:00:00:00,testeos,La Rural,F,40-49,272
01MAR2021:00:00:00,testeos,La Rural,F,50-59,219
01MAR2021:00:00:00,testeos,La Rural,F,60-69,193
01MAR2021:00:00:00,testeos,La Rural,F,70-79,82
01MAR2021:00:00:00,testeos,La Rural,F,80 y más,16
01MAR2021:00:00:00,testeos,La Rural,M,0-19,102
01MAR2021:00:00:00,testeos,La Rural,M,20-29,203
01MAR2021:00:00:00,testeos,La Rural,M,30-39,390
01MAR2021:00:00:00,testeos,La Rural,M,40-49,318
01MAR2021:00:00:00,testeos,La Rural,M,50-59,233
01MAR2021:00:00:00,testeos,La Rural,M,60-69,205
01MAR2021:00:00:00,testeos,La Rural,M,70-79,70
01MAR2021:00:00:00,testeos,La Rural,M,80 y más,13
01MAR2021:00:00:00,testeos,Terminal Dellepiane,F,0-19,85
01MAR2021:00:00:00,testeos,Terminal Dellepiane,F,20-29,264
01MAR2021:00:00:00,testeos,Terminal Dellepiane,F,30-39,190
01MAR2021:00:00:00,testeos,Terminal Dellepiane,F,40-49,129
01MAR2021:00:00:00,testeos,Terminal Dellepiane,F,50-59,117
01MAR2021:00:00:00,testeos,Terminal Dellepiane,F,60-69,95
01MAR2021:00:00:00,testeos,Terminal Dellepiane,F,70-79,39
01MAR2021:00:00:00,testeos,Terminal Dellepiane,F,80 y más,7
01MAR2021:00:00:00,testeos,Terminal Dellepiane,M,0-19,49
01MAR2021:00:00:00,testeos,Terminal Dellepiane,M,20-29,236
01MAR2021:00:00:00,testeos,Terminal Dellepiane,M,30-39,200
01MAR2021:00:00:00,testeos,Terminal Dellepiane,M,40-49,115
01MAR2021:00:00:00,testeos,Terminal Dellepiane,M,50-59,71
01MAR2021:00:00:00,testeos,Terminal Dellepiane,M,60-69,56
01MAR2021:00:00:00,testeos,Terminal Dellepiane,M,70-79,26
01MAR2021:00:00:00,testeos,Terminal Dellepiane,M,80 y más,3
01MAR2021:00:00:00,positivos,Callao | USAM,F,30-39,2
01MAR2021:00:00:00,positivos,Callao | USAM,M,40-49,2
01MAR2021:00:00:00,positivos,Ezeiza,F,20-29,2
01MAR2021:00:00:00,positivos,Ezeiza,F,30-39,3
01MAR2021:00:00:00,positivos,Ezeiza,F,40-49,2
01MAR2021:00:00:00,positivos,Ezeiza,M,20-29,1
01MAR2021:00:00:00,positivos,Ezeiza,M,30-39,2
01MAR2021:00:00:00,positivos,Ezeiza,M,40-49,1
01MAR2021:00:00:00,positivos,Ezeiza,M,50-59,3
01MAR2021:00:00:00,positivos,Ezeiza,M,70-79,1
01MAR2021:00:00:00,positivos,La Rural,F,0-19,3
01MAR2021:00:00:00,positivos,La Rural,F,20-29,4
01MAR2021:00:00:00,positivos,La Rural,F,30-39,2
01MAR2021:00:00:00,positivos,La Rural,F,40-49,1
01MAR2021:00:00:00,positivos,La Rural,F,50-59,5
01MAR2021:00:00:00,positivos,La Rural,F,70-79,4
01MAR2021:00:00:00,positivos,La Rural,M,0-19,1
01MAR2021:00:00:00,positivos,La Rural,M,20-29,5
01MAR2021:00:00:00,positivos,La Rural,M,30-39,10
01MAR2021:00:00:00,positivos,La Rural,M,40-49,3
01MAR2021:00:00:00,positivos,La Rural,M,50-59,4
01MAR2021:00:00:00,positivos,La Rural,M,60-69,3
05MAR2021:00:00:00,testeos,Ezeiza,M,50-59,89
05MAR2021:00:00:00,testeos,Ezeiza,M,60-69,46
05MAR2021:00:00:00,testeos,Ezeiza,M,70-79,17
05MAR2021:00:00:00,testeos,Ezeiza,M,80 y más,2
05MAR2021:00:00:00,testeos,La Rural,F,0-19,112
05MAR2021:00:00:00,testeos,La Rural,F,20-29,237
05MAR2021:00:00:00,testeos,La Rural,F,30-39,272
05MAR2021:00:00:00,testeos,La Rural,F,40-49,169
05MAR2021:00:00:00,testeos,La Rural,F,50-59,195
05MAR2021:00:00:00,testeos,La Rural,F,60-69,219
05MAR2021:00:00:00,testeos,La Rural,F,70-79,95
05MAR2021:00:00:00,testeos,La Rural,F,80 y más,15
05MAR2021:00:00:00,testeos,La Rural,M,0-19,81
05MAR2021:00:00:00,testeos,La Rural,M,20-29,157
05MAR2021:00:00:00,testeos,La Rural,M,30-39,264
05MAR2021:00:00:00,testeos,La Rural,M,40-49,180
05MAR2021:00:00:00,testeos,La Rural,M,50-59,187
05MAR2021:00:00:00,testeos,La Rural,M,60-69,196
05MAR2021:00:00:00,testeos,La Rural,M,70-79,98
05MAR2021:00:00:00,testeos,La Rural,M,80 y más,16
05MAR2021:00:00:00,testeos,Terminal Dellepiane,F,0-19,56
05MAR2021:00:00:00,testeos,Terminal Dellepiane,F,20-29,188
05MAR2021:00:00:00,testeos,Terminal Dellepiane,F,30-39,129
05MAR2021:00:00:00,testeos,Terminal Dellepiane,F,40-49,96
05MAR2021:00:00:00,testeos,Terminal Dellepiane,F,50-59,65
05MAR2021:00:00:00,testeos,Terminal Dellepiane,F,60-69,60
05MAR2021:00:00:00,testeos,Terminal Dellepiane,F,70-79,19
05MAR2021:00:00:00,testeos,Terminal Dellepiane,F,80 y más,6
05MAR2021:00:00:00,testeos,Terminal Dellepiane,M,0-19,25
05MAR2021:00:00:00,testeos,Terminal Dellepiane,M,20-29,162
05MAR2021:00:00:00,testeos,Terminal Dellepiane,M,30-39,127
05MAR2021:00:00:00,testeos,Terminal Dellepiane,M,40-49,78
05MAR2021:00:00:00,testeos,Terminal Dellepiane,M,50-59,51
05MAR2021:00:00:00,testeos,Terminal Dellepiane,M,60-69,24
05MAR2021:00:00:00,testeos,Terminal Dellepiane,M,70-79,8
05MAR2021:00:00:00,testeos,Terminal Dellepiane,M,80 y más,5
05MAR2021:00:00:00,positivos,Ezeiza,F,0-19,3
05MAR2021:00:00:00,positivos,Ezeiza,F,20-29,1
05MAR2021:00:00:00,positivos,Ezeiza,F,30-39,1
05MAR2021:00:00:00,positivos,Ezeiza,F,50-59,1
05MAR2021:00:00:00,positivos,Ezeiza,M,0-19,3
05MAR2021:00:00:00,positivos,Ezeiza,M,20-29,1
05MAR2021:00:00:00,positivos,Ezeiza,M,40-49,2
05MAR2021:00:00:00,positivos,Ezeiza,M,50-59,1
05MAR2021:00:00:00,positivos,La Rural,F,0-19,1
05MAR2021:00:00:00,positivos,La Rural,F,20-29,2
05MAR2021:00:00:00,positivos,La Rural,F,40-49,3
05MAR2021:00:00:00,positivos,La Rural,F,50-59,1
05MAR2021:00:00:00,positivos,La Rural,F,60-69,1
05MAR2021:00:00:00,positivos,La Rural,F,70-79,1
05MAR2021:00:00:00,positivos,La Rural,M,0-19,1
05MAR2021:00:00:00,positivos,La Rural,M,20-29,3
05MAR2021:00:00:00,positivos,La Rural,M,30-39,3
05MAR2021:00:00:00,positivos,La Rural,M,40-49,3
05MAR2021:00:00:00,positivos,La Rural,M,50-59,6
05MAR2021:00:00:00,positivos,Terminal Dellepiane,M,20-29,1
06MAR2021:00:00:00,testeos,Callao | USAM,M,30-39,2
06MAR2021:00:00:00,testeos,Costa Salguero,F,0-19,13
06MAR2021:00:00:00,testeos,Costa Salguero,F,20-29,20
06MAR2021:00:00:00,testeos,Costa Salguero,F,30-39,39
06MAR2021:00:00:00,testeos,Costa Salguero,F,40-49,23
06MAR2021:00:00:00,testeos,Costa Salguero,F,50-59,18
06MAR2021:00:00:00,testeos,Costa Salguero,F,60-69,9
06MAR2021:00:00:00,testeos,Costa Salguero,F,70-79,2
06MAR2021:00:00:00,testeos,Costa Salguero,M,0-19,5
06MAR2021:00:00:00,testeos,Costa Salguero,M,20-29,23
06MAR2021:00:00:00,testeos,Costa Salguero,M,30-39,32
06MAR2021:00:00:00,testeos,Costa Salguero,M,40-49,21
06MAR2021:00:00:00,testeos,Costa Salguero,M,50-59,18
06MAR2021:00:00:00,testeos,Costa Salguero,M,60-69,4
06MAR2021:00:00:00,testeos,Ezeiza,F,0-19,70
06MAR2021:00:00:00,testeos,Ezeiza,F,20-29,319
06MAR2021:00:00:00,testeos,Ezeiza,F,30-39,283
06MAR2021:00:00:00,testeos,Ezeiza,F,40-49,148
06MAR2021:00:00:00,testeos,Ezeiza,F,50-59,122
06MAR2021:00:00:00,testeos,Ezeiza,F,60-69,72
06MAR2021:00:00:00,testeos,Ezeiza,F,70-79,14
06MAR2021:00:00:00,testeos,Ezeiza,F,80 y más,2
06MAR2021:00:00:00,testeos,Ezeiza,M,0-19,45
06MAR2021:00:00:00,testeos,Ezeiza,M,20-29,208
06MAR2021:00:00:00,testeos,Ezeiza,M,30-39,267
06MAR2021:00:00:00,testeos,Ezeiza,M,40-49,132
06MAR2021:00:00:00,testeos,Ezeiza,M,50-59,97
06MAR2021:00:00:00,testeos,Ezeiza,M,60-69,54
06MAR2021:00:00:00,testeos,Ezeiza,M,70-79,13
06MAR2021:00:00:00,testeos,Ezeiza,M,80 y más,1
06MAR2021:00:00:00,testeos,La Rural,F,0-19,100
06MAR2021:00:00:00,testeos,La Rural,F,20-29,183
06MAR2021:00:00:00,testeos,La Rural,F,30-39,272
06MAR2021:00:00:00,testeos,La Rural,F,40-49,193
06MAR2021:00:00:00,testeos,La Rural,F,50-59,201
06MAR2021:00:00:00,testeos,La Rural,F,60-69,209
06MAR2021:00:00:00,testeos,La Rural,F,70-79,91
06MAR2021:00:00:00,testeos,La Rural,F,80 y más,10
06MAR2021:00:00:00,testeos,La Rural,M,0-19,90
06MAR2021:00:00:00,testeos,La Rural,M,20-29,155
06MAR2021:00:00:00,testeos,La Rural,M,30-39,244
06MAR2021:00:00:00,testeos,La Rural,M,40-49,205
06MAR2021:00:00:00,testeos,La Rural,M,50-59,182
06MAR2021:00:00:00,testeos,La Rural,M,60-69,177
06MAR2021:00:00:00,testeos,La Rural,M,70-79,101
06MAR2021:00:00:00,testeos,La Rural,M,80 y más,11
06MAR2021:00:00:00,testeos,Terminal Dellepiane,F,0-19,56
06MAR2021:00:00:00,testeos,Terminal Dellepiane,F,20-29,179
06MAR2021:00:00:00,testeos,Terminal Dellepiane,F,30-39,165
06MAR2021:00:00:00,testeos,Terminal Dellepiane,F,40-49,77
06MAR2021:00:00:00,testeos,Terminal Dellepiane,F,50-59,88
06MAR2021:00:00:00,testeos,Terminal Dellepiane,F,60-69,66
06MAR2021:00:00:00,testeos,Terminal Dellepiane,F,70-79,41
06MAR2021:00:00:00,testeos,Terminal Dellepiane,F,80 y más,21
06MAR2021:00:00:00,testeos,Terminal Dellepiane,M,0-19,33
06MAR2021:00:00:00,testeos,Terminal Dellepiane,M,20-29,149
06MAR2021:00:00:00,testeos,Terminal Dellepiane,M,30-39,126
06MAR2021:00:00:00,testeos,Terminal Dellepiane,M,40-49,77
06MAR2021:00:00:00,testeos,Terminal Dellepiane,M,50-59,48
06MAR2021:00:00:00,testeos,Terminal Dellepiane,M,60-69,29
06MAR2021:00:00:00,testeos,Terminal Dellepiane,M,70-79,22
06MAR2021:00:00:00,testeos,Terminal Dellepiane,M,80 y más,5
06MAR2021:00:00:00,positivos,Costa Salguero,F,50-59,2
06MAR2021:00:00:00,positivos,Ezeiza,F,0-19,15
06MAR2021:00:00:00,positivos,Ezeiza,F,20-29,2
06MAR2021:00:00:00,positivos,Ezeiza,F,30-39,3
06MAR2021:00:00:00,positivos,Ezeiza,F,60-69,1
06MAR2021:00:00:00,positivos,Ezeiza,M,0-19,9
06MAR2021:00:00:00,positivos,Ezeiza,M,20-29,4
06MAR2021:00:00:00,positivos,Ezeiza,M,30-39,5
06MAR2021:00:00:00,positivos,Ezeiza,M,40-49,2
06MAR2021:00:00:00,positivos,La Rural,F,0-19,2
06MAR2021:00:00:00,positivos,La Rural,F,20-29,2
06MAR2021:00:00:00,positivos,La Rural,F,30-39,2
06MAR2021:00:00:00,positivos,La Rural,F,40-49,5
06MAR2021:00:00:00,positivos,La Rural,F,50-59,1
06MAR2021:00:00:00,positivos,La Rural,F,60-69,2
06MAR2021:00:00:00,positivos,La Rural,M,0-19,3
06MAR2021:00:00:00,positivos,La Rural,M,20-29,6
06MAR2021:00:00:00,positivos,La Rural,M,30-39,4
06MAR2021:00:00:00,positivos,La Rural,M,40-49,3
06MAR2021:00:00:00,positivos,La Rural,M,50-59,2
06MAR2021:00:00:00,positivos,La Rural,M,60-69,1
06MAR2021:00:00:00,positivos,Terminal Dellepiane,F,40-49,1
06MAR2021:00:00:00,positivos,Terminal Dellepiane,M,40-49,1
06MAR2021:00:00:00,positivos,Terminal Dellepiane,M,50-59,1
07MAR2021:00:00:00,testeos,Costa Salguero,F,0-19,11
07MAR2021:00:00:00,testeos,Costa Salguero,F,20-29,19
07MAR2021:00:00:00,testeos,Costa Salguero,F,30-39,37
07MAR2021:00:00:00,testeos,Costa Salguero,F,40-49,29
07MAR2021:00:00:00,testeos,Costa Salguero,F,50-59,21
07MAR2021:00:00:00,testeos,Costa Salguero,F,60-69,6
07MAR2021:00:00:00,testeos,Costa Salguero,F,70-79,2
07MAR2021:00:00:00,testeos,Costa Salguero,F,80 y más,1
07MAR2021:00:00:00,testeos,Costa Salguero,M,0-19,12
07MAR2021:00:00:00,testeos,Costa Salguero,M,20-29,14
07MAR2021:00:00:00,testeos,Costa Salguero,M,30-39,41
07MAR2021:00:00:00,testeos,Costa Salguero,M,40-49,24
07MAR2021:00:00:00,testeos,Costa Salguero,M,50-59,18
07MAR2021:00:00:00,testeos,Costa Salguero,M,60-69,2
07MAR2021:00:00:00,testeos,Costa Salguero,M,70-79,3
07MAR2021:00:00:00,testeos,Ezeiza,F,0-19,64
07MAR2021:00:00:00,testeos,Ezeiza,F,20-29,370
07MAR2021:00:00:00,testeos,Ezeiza,F,30-39,334
07MAR2021:00:00:00,testeos,Ezeiza,F,40-49,171
07MAR2021:00:00:00,testeos,Ezeiza,F,50-59,133
07MAR2021:00:00:00,testeos,Ezeiza,F,60-69,73
07MAR2021:00:00:00,testeos,Ezeiza,F,70-79,12
07MAR2021:00:00:00,testeos,Ezeiza,F,80 y más,5
07MAR2021:00:00:00,testeos,Ezeiza,M,0-19,54
07MAR2021:00:00:00,testeos,Ezeiza,M,20-29,255
07MAR2021:00:00:00,testeos,Ezeiza,M,30-39,326
07MAR2021:00:00:00,testeos,Ezeiza,M,40-49,147
07MAR2021:00:00:00,testeos,Ezeiza,M,50-59,90
07MAR2021:00:00:00,testeos,Ezeiza,M,60-69,64
07MAR2021:00:00:00,testeos,Ezeiza,M,70-79,11
07MAR2021:00:00:00,testeos,Ezeiza,M,80 y más,2
07MAR2021:00:00:00,testeos,La Rural,F,0-19,146
07MAR2021:00:00:00,testeos,La Rural,F,20-29,229
07MAR2021:00:00:00,testeos,La Rural,F,30-39,291
07MAR2021:00:00:00,testeos,La Rural,F,40-49,226
07MAR2021:00:00:00,testeos,La Rural,F,50-59,265
07MAR2021:00:00:00,testeos,La Rural,F,60-69,251
07MAR2021:00:00:00,testeos,La Rural,F,70-79,84
07MAR2021:00:00:00,testeos,La Rural,F,80 y más,21
07MAR2021:00:00:00,testeos,La Rural,M,0-19,91
07MAR2021:00:00:00,testeos,La Rural,M,20-29,169
07MAR2021:00:00:00,testeos,La Rural,M,30-39,274
07MAR2021:00:00:00,testeos,La Rural,M,40-49,194
07MAR2021:00:00:00,testeos,La Rural,M,50-59,216
07MAR2021:00:00:00,testeos,La Rural,M,60-69,251
07MAR2021:00:00:00,testeos,La Rural,M,70-79,86
