,FECHA_MUESTRA,TIPO,DISPOSITIVO,GENERO,GRUPO_ETARIO,N
11328,28FEB2021:00:00:00,testeos,Edificio Munich,M,20-29,68
11329,28FEB2021:00:00:00,testeos,Edificio Munich,M,30-39,116
11330,28FEB2021:00:00:00,testeos,Edificio Munich,M,40-49,114
11331,28FEB2021:00:00:00,testeos,Edificio Munich,M,50-59,49
11332,28FEB2021:00:00:00,testeos,Edificio Munich,M,60-69,52
11333,28FEB2021:00:00:00,testeos,Edificio Munich,M,70-79,25
11334,28FEB2021:00:00:00,testeos,Edificio Munich,M,80 y más,5
11335,28FEB2021:00:00:00,testeos,Ezeiza,F,0-19,82
11336,28FEB2021:00:00:00,testeos,Ezeiza,F,20-29,415
11337,28FEB2021:00:00:00,testeos,Ezeiza,F,30-39,403
11338,28FEB2021:00:00:00,testeos,Ezeiza,F,40-49,163
11339,28FEB2021:00:00:00,testeos,Ezeiza,F,50-59,133
11340,28FEB2021:00:00:00,testeos,Ezeiza,F,60-69,85
11341,28FEB2021:00:00:00,testeos,Ezeiza,F,70-79,25
11342,28FEB2021:00:00:00,testeos,Ezeiza,F,80 y más,3
11343,28FEB2021:00:00:00,testeos,Ezeiza,M,0-19,38
11344,28FEB2021:00:00:00,testeos,Ezeiza,M,20-29,311
11345,28FEB2021:00:00:00,testeos,Ezeiza,M,30-39,325
11346,28FEB2021:00:00:00,testeos,Ezeiza,M,40-49,132
11347,28FEB2021:00:00:00,testeos,Ezeiza,M,50-59,111
11348,28FEB2021:00:00:00,testeos,Ezeiza,M,60-69,52
11349,28FEB2021:00:00:00,testeos,Ezeiza,M,70-79,17
11350,28FEB2021:00:00:00,testeos,Ezeiza,M,80 y más,2
11351,28FEB2021:00:00:00,testeos,La Rural,F,0-19,93
11352,28FEB2021:00:00:00,testeos,La Rural,F,20-29,188
11353,28FEB2021:00:00:00,testeos,La Rural,F,30-39,272
11354,28FEB2021:00:00:00,testeos,La Rural,F,40-49,210
11355,28FEB2021:00:00:00,testeos,La Rural,F,50-59,183
11356,28FEB2021:00:00:00,testeos,La Rural,F,60-69,125
11357,28FEB2021:00:00:00,testeos,La Rural,F,70-79,53
11358,28FEB2021:00:00:00,testeos,La Rural,F,80 y más,15
11359,28FEB2021:00:00:00,testeos,La Rural,M,0-19,111
11360,28FEB2021:00:00:00,testeos,La Rural,M,20-29,130
11361,28FEB2021:00:00:00,testeos,La Rural,M,30-39,255
11362,28FEB2021:00:00:00,testeos,La Rural,M,40-49,217
11363,28FEB2021:00:00:00,testeos,La Rural,M,50-59,174
11364,28FEB2021:00:00:00,testeos,La Rural,M,60-69,128
11365,28FEB2021:00:00:00,testeos,La Rural,M,70-79,60
11366,28FEB2021:00:00:00,testeos,La Rural,M,80 y más,9
11367,28FEB2021:00:00:00,testeos,Terminal Dellepiane,F,0-19,81
11368,28FEB2021:00:00:00,testeos,Terminal Dellepiane,F,20-29,303
11369,28FEB2021:00:00:00,testeos,Terminal Dellepiane,F,30-39,230
11370,28FEB2021:00:00:00,testeos,Terminal Dellepiane,F,40-49,144
11371,28FEB2021:00:00:00,testeos,Terminal Dellepiane,F,50-59,120
11372,28FEB2021:00:00:00,testeos,Terminal Dellepiane,F,60-69,92
11373,28FEB2021:00:00:00,testeos,Terminal Dellepiane,F,70-79,39
11374,28FEB2021:00:00:00,testeos,Terminal Dellepiane,F,80 y más,10
11375,28FEB2021:00:00:00,testeos,Terminal Dellepiane,M,0-19,86
11376,28FEB2021:00:00:00,testeos,Terminal Dellepiane,M,20-29,227
11377,28FEB2021:00:00:00,testeos,Terminal Dellepiane,M,30-39,184
11378,28FEB2021:00:00:00,testeos,Terminal Dellepiane,M,40-49,99
11379,28FEB2021:00:00:00,testeos,Terminal Dellepiane,M,50-59,79
11380,28FEB2021:00:00:00,testeos,Terminal Dellepiane,M,60-69,53
11381,28FEB2021:00:00:00,testeos,Terminal Dellepiane,M,70-79,16
11382,28FEB2021:00:00:00,testeos,Terminal Dellepiane,M,80 y más,3
11383,28FEB2021:00:00:00,positivos,Callao | USAM,F,0-19,1
11384,28FEB2021:00:00:00,positivos,Callao | USAM,F,20-29,1
11385,28FEB2021:00:00:00,positivos,Callao | USAM,F,30-39,1
11386,28FEB2021:00:00:00,positivos,Callao | USAM,M,20-29,1
11387,28FEB2021:00:00:00,positivos,Callao | USAM,M,30-39,1
11388,28FEB2021:00:00:00,positivos,Callao | USAM,M,40-49,2
11389,28FEB2021:00:00:00,positivos,Costa Salguero,F,0-19,2
11390,28FEB2021:00:00:00,positivos,Costa Salguero,F,20-29,5
11391,28FEB2021:00:00:00,positivos,Costa Salguero,F,30-39,5
11392,28FEB2021:00:00:00,positivos,Costa Salguero,F,40-49,3
11393,28FEB2021:00:00:00,positivos,Costa Salguero,F,50-59,1
11394,28FEB2021:00:00:00,positivos,Costa Salguero,F,60-69,1
11395,28FEB2021:00:00:00,positivos,Costa Salguero,F,70-79,1
11396,28FEB2021:00:00:00,positivos,Costa Salguero,M,20-29,6
11397,28FEB2021:00:00:00,positivos,Costa Salguero,M,30-39,4
11398,28FEB2021:00:00:00,positivos,Costa Salguero,M,40-49,3
11399,28FEB2021:00:00:00,positivos,Costa Salguero,M,50-59,2
11400,28FEB2021:00:00:00,positivos,Costa Salguero,M,60-69,4
11401,28FEB2021:00:00:00,positivos,Costa Salguero,M,70-79,1
11402,28FEB2021:00:00:00,positivos,Costa Salguero,M,80 y más,1
11403,28FEB2021:00:00:00,positivos,Edificio Munich,F,20-29,1
11404,28FEB2021:00:00:00,positivos,Edificio Munich,M,0-19,1
11405,28FEB2021:00:00:00,positivos,Edificio Munich,M,20-29,1
11406,28FEB2021:00:00:00,positivos,Edificio Munich,M,40-49,1
11407,28FEB2021:00:00:00,positivos,Ezeiza,F,0-19,2
11408,28FEB2021:00:00:00,positivos,Ezeiza,F,20-29,3
11409,28FEB2021:00:00:00,positivos,Ezeiza,F,30-39,4
11410,28FEB2021:00:00:00,positivos,Ezeiza,F,40-49,1
11411,28FEB2021:00:00:00,positivos,Ezeiza,F,50-59,2
11412,28FEB2021:00:00:00,positivos,Ezeiza,F,60-69,1
11413,28FEB2021:00:00:00,positivos,Ezeiza,M,20-29,3
11414,28FEB2021:00:00:00,positivos,Ezeiza,M,30-39,6
11415,28FEB2021:00:00:00,positivos,Ezeiza,M,40-49,2
11416,28FEB2021:00:00:00,positivos,Ezeiza,M,50-59,1
11417,28FEB2021:00:00:00,positivos,La Rural,F,0-19,1
11418,28FEB2021:00:00:00,positivos,La Rural,F,20-29,4
11419,28FEB2021:00:00:00,positivos,La Rural,F,30-39,2
11420,28FEB2021:00:00:00,positivos,La Rural,F,40-49,2
11421,28FEB2021:00:00:00,positivos,La Rural,F,50-59,2
11422,28FEB2021:00:00:00,positivos,La Rural,M,20-29,1
11423,28FEB2021:00:00:00,positivos,La Rural,M,30-39,2
11424,28FEB2021:00:00:00,positivos,La Rural,M,40-49,1
11425,28FEB2021:00:00:00,positivos,La Rural,M,50-59,1
11426,28FEB2021:00:00:00,positivos,La Rural,M,70-79,1
11427,28FEB2021:00:00:00,positivos,Terminal Dellepiane,F,20-29,1
11428,28FEB2021:00:00:00,positivos,Terminal Dellepiane,F,30-39,2
11429,28FEB2021:00:00:00,positivos,Terminal Dellepiane,F,40-49,2
11430,28FEB2021:00:00:00,positivos,Terminal Dellepiane,M,20-29,1
11431,28FEB2021:00:00:00,positivos,Terminal Dellepiane,M,40-49,1
11432,28FEB2021:00:00:00,positivos,Terminal Dellepiane,M,60-69,2
11433,01MAR2021:00:00:00,testeos,Callao | USAM,F,0-19,1
11434,01MAR2021:00:00:00,testeos,Callao | USAM,F,20-29,8
11435,01MAR2021:00:00:00,testeos,Callao | USAM,F,30-39,4
11436,01MAR2021:00:00:00,testeos,Callao | USAM,F,40-49,1
11437,01MAR2021:00:00:00,testeos,Callao | USAM,F,50-59,2
11438,01MAR2021:00:00:00,testeos,Callao | USAM,F,60-69,1
11439,01MAR2021:00:00:00,testeos,Callao | USAM,M,0-19,1
11440,01MAR2021:00:00:00,testeos,Callao | USAM,M,20-29,5
11441,01MAR2021:00:00:00,testeos,Callao | USAM,M,30-39,8
11442,01MAR2021:00:00:00,testeos,Callao | USAM,M,40-49,3
11443,01MAR2021:00:00:00,testeos,Callao | USAM,M,50-59,3
11444,01MAR2021:00:00:00,testeos,Ezeiza,F,0-19,72
11445,01MAR2021:00:00:00,testeos,Ezeiza,F,20-29,334
11446,01MAR2021:00:00:00,testeos,Ezeiza,F,30-39,355
11447,01MAR2021:00:00:00,testeos,Ezeiza,F,40-49,152
11448,01MAR2021:00:00:00,testeos,Ezeiza,F,50-59,98
11449,01MAR2021:00:00:00,testeos,Ezeiza,F,60-69,64
11450,01MAR2021:00:00:00,testeos,Ezeiza,F,70-79,25
11451,01MAR2021:00:00:00,testeos,Ezeiza,F,80 y más,1
11452,01MAR2021:00:00:00,testeos,Ezeiza,M,0-19,47
11453,01MAR2021:00:00:00,testeos,Ezeiza,M,20-29,243
11454,01MAR2021:00:00:00,testeos,Ezeiza,M,30-39,288
11455,01MAR2021:00:00:00,testeos,Ezeiza,M,40-49,142
11456,01MAR2021:00:00:00,testeos,Ezeiza,M,50-59,92
11457,01MAR2021:00:00:00,testeos,Ezeiza,M,60-69,35
11458,01MAR2021:00:00:00,testeos,Ezeiza,M,70-79,17
11459,01MAR2021:00:00:00,testeos,La Rural,F,0-19,160
11460,01MAR2021:00:00:00,testeos,La Rural,F,20-29,292
11461,01MAR2021:00:00:00,testeos,La Rural,F,30-39,371
11462,01MAR2021:00:00:00,testeos,La Rural,F,40-49,272
11463,01MAR2021:00:00:00,testeos,La Rural,F,50-59,219
11464,01MAR2021:00:00:00,testeos,La Rural,F,60-69,193
11465,01MAR2021:00:00:00,testeos,La Rural,F,70-79,82
11466,01MAR2021:00:00:00,testeos,La Rural,F,80 y más,16
11467,01MAR2021:00:00:00,testeos,La Rural,M,0-19,102
11468,01MAR2021:00:00:00,testeos,La Rural,M,20-29,203
11469,01MAR2021:00:00:00,testeos,La Rural,M,30-39,390
11470,01MAR2021:00:00:00,testeos,La Rural,M,40-49,318
11471,01MAR2021:00:00:00,testeos,La Rural,M,50-59,233
11472,01MAR2021:00:00:00,testeos,La Rural,M,60-69,205
11473,01MAR2021:00:00:00,testeos,La Rural,M,70-79,70
11474,01MAR2021:00:00:00,testeos,La Rural,M,80 y más,13
11475,01MAR2021:00:00:00,testeos,Terminal Dellepiane,F,0-19,85
11476,01MAR2021:00:00:00,testeos,Terminal Dellepiane,F,20-29,264
11477,01MAR2021:00:00:00,testeos,Terminal Dellepiane,F,30-39,190
11478,01MAR2021:00:00:00,testeos,Terminal Dellepiane,F,40-49,129
11479,01MAR2021:00:00:00,testeos,Terminal Dellepiane,F,50-59,117
11480,01MAR2021:00:00:00,testeos,Terminal Dellepiane,F,60-69,95
11481,01MAR2021:00:00:00,testeos,Terminal Dellepiane,F,70-79,39
11482,01MAR2021:00:00:00,testeos,Terminal Dellepiane,F,80 y más,7
11483,01MAR2021:00:00:00,testeos,Terminal Dellepiane,M,0-19,49
11484,01MAR2021:00:00:00,testeos,Terminal Dellepiane,M,20-29,236
11485,01MAR2021:00:00:00,testeos,Terminal Dellepiane,M,30-39,200
11486,01MAR2021:00:00:00,testeos,Terminal Dellepiane,M,40-49,115
11487,01MAR2021:00:00:00,testeos,Terminal Dellepiane,M,50-59,71
11488,01MAR2021:00:00:00,testeos,Terminal Dellepiane,M,60-69,56
11489,01MAR2021:00:00:00,testeos,Terminal Dellepiane,M,70-79,26
11490,01MAR2021:00:00:00,testeos,Terminal Dellepiane,M,80 y más,3
11491,01MAR2021:00:00:00,positivos,Callao | USAM,F,30-39,2
11492,01MAR2021:00:00:00,positivos,Callao | USAM,M,40-49,2
11493,01MAR2021:00:00:00,positivos,Ezeiza,F,20-29,2
11494,01MAR2021:00:00:00,positivos,Ezeiza,F,30-39,3
11495,01MAR2021:00:00:00,positivos,Ezeiza,F,40-49,2
11496,01MAR2021:00:00:00,positivos,Ezeiza,M,20-29,1
11497,01MAR2021:00:00:00,positivos,Ezeiza,M,30-39,2
11498,01MAR2021:00:00:00,positivos,Ezeiza,M,40-49,1
11499,01MAR2021:00:00:00,positivos,Ezeiza,M,50-59,3
11500,01MAR2021:00:00:00,positivos,Ezeiza,M,70-79,1
11501,01MAR2021:00:00:00,positivos,La Rural,F,0-19,3
11502,01MAR2021:00:00:00,positivos,La Rural,F,20-29,4
11503,01MAR2021:00:00:00,positivos,La Rural,F,30-39,2
11504,01MAR2021:00:00:00,positivos,La Rural,F,40-49,1
11505,01MAR2021:00:00:00,positivos,La Rural,F,50-59,5
11506,01MAR2021:00:00:00,positivos,La Rural,F,70-79,4
11507,01MAR2021:00:00:00,positivos,La Rural,M,0-19,1
11508,01MAR2021:00:00:00,positivos,La Rural,M,20-29,5
11509,01MAR2021:00:00:00,positivos,La Rural,M,30-39,10
11510,01MAR2021:00:00:00,positivos,La Rural,M,40-49,3
11511,01MAR2021:00:00:00,positivos,La Rural,M,50-59,4
11512,01MAR2021:00:00:00,positivos,La Rural,M,60-69,3
11513,05MAR2021:00:00:00,testeos,Ezeiza,M,50-59,89
11514,05MAR2021:00:00:00,testeos,Ezeiza,M,60-69,46
11515,05MAR2021:00:00:00,testeos,Ezeiza,M,70-79,17
11516,05MAR2021:00:00:00,testeos,Ezeiza,M,80 y más,2
11517,05MAR2021:00:00:00,testeos,La Rural,F,0-19,112
11518,05MAR2021:00:00:00,testeos,La Rural,F,20-29,237
11519,05MAR2021:00:00:00,testeos,La Rural,F,30-39,272
11520,05MAR2021:00:00:00,testeos,La Rural,F,40-49,169
11521,05MAR2021:00:00:00,testeos,La Rural,F,50-59,195
11522,05MAR2021:00:00:00,testeos,La Rural,F,60-69,219
11523,05MAR2021:00:00:00,testeos,La Rural,F,70-79,95
11524,05MAR2021:00:00:00,testeos,La Rural,F,80 y más,15
11525,05MAR2021:00:00:00,testeos,La Rural,M,0-19,81
11526,05MAR2021:00:00:00,testeos,La Rural,M,20-29,157
11527,05MAR2021:00:00:00,testeos,La Rural,M,30-39,264
11528,05MAR2021:00:00:00,testeos,La Rural,M,40-49,180
11529,05MAR2021:00:00:00,testeos,La Rural,M,50-59,187
11530,05MAR2021:00:00:00,testeos,La Rural,M,60-69,196
11531,05MAR2021:00:00:00,testeos,La Rural,M,70-79,98
11532,05MAR2021:00:00:00,testeos,La Rural,M,80 y más,16
11533,05MAR2021:00:00:00,testeos,Terminal Dellepiane,F,0-19,56
11534,05MAR2021:00:00:00,testeos,Terminal Dellepiane,F,20-29,188
11535,05MAR2021:00:00:00,testeos,Terminal Dellepiane,F,30-39,129
11536,05MAR2021:00:00:00,testeos,Terminal Dellepiane,F,40-49,96
11537,05MAR2021:00:00:00,testeos,Terminal Dellepiane,F,50-59,65
11538,05MAR2021:00:00:00,testeos,Terminal Dellepiane,F,60-69,60
11539,05MAR2021:00:00:00,testeos,Terminal Dellepiane,F,70-79,19
11540,05MAR2021:00:00:00,testeos,Terminal Dellepiane,F,80 y más,6
11541,05MAR2021:00:00:00,testeos,Terminal Dellepiane,M,0-19,25
11542,05MAR2021:00:00:00,testeos,Terminal Dellepiane,M,20-29,162
11543,05MAR2021:00:00:00,testeos,Terminal Dellepiane,M,30-39,127
11544,05MAR2021:00:00:00,testeos,Terminal Dellepiane,M,40-49,78
11545,05MAR2021:00:00:00,testeos,Terminal Dellepiane,M,50-59,51
11546,05MAR2021:00:00:00,testeos,Terminal Dellepiane,M,60-69,24
11547,05MAR2021:00:00:00,testeos,Terminal Dellepiane,M,70-79,8
11548,05MAR2021:00:00:00,testeos,Terminal Dellepiane,M,80 y más,5
11549,05MAR2021:00:00:00,positivos,Ezeiza,F,0-19,3
11550,05MAR2021:00:00:00,positivos,Ezeiza,F,20-29,1
11551,05MAR2021:00:00:00,positivos,Ezeiza,F,30-39,1
11552,05MAR2021:00:00:00,positivos,Ezeiza,F,50-59,1
11553,05MAR2021:00:00:00,positivos,Ezeiza,M,0-19,3
11554,05MAR2021:00:00:00,positivos,Ezeiza,M,20-29,1
11555,05MAR2021:00:00:00,positivos,Ezeiza,M,40-49,2
11556,05MAR2021:00:00:00,positivos,Ezeiza,M,50-59,1
11557,05MAR2021:00:00:00,positivos,La Rural,F,0-19,1
11558,05MAR2021:00:00:00,positivos,La Rural,F,20-29,2
11559,05MAR2021:00:00:00,positivos,La Rural,F,40-49,3
11560,05MAR2021:00:00:00,positivos,La Rural,F,50-59,1
11561,05MAR2021:00:00:00,positivos,La Rural,F,60-69,1
11562,05MAR2021:00:00:00,positivos,La Rural,F,70-79,1
11563,05MAR2021:00:00:00,positivos,La Rural,M,0-19,1
11564,05MAR2021:00:00:00,positivos,La Rural,M,20-29,3
11565,05MAR2021:00:00:00,positivos,La Rural,M,30-39,3
11566,05MAR2021:00:00:00,positivos,La Rural,M,40-49,3
11567,05MAR2021:00:00:00,positivos,La Rural,M,50-59,6
11568,05MAR2021:00:00:00,positivos,Terminal Dellepiane,M,20-29,1
11569,06MAR2021:00:00:00,testeos,Callao | USAM,M,30-39,2
11570,06MAR2021:00:00:00,testeos,Costa Salguero,F,0-19,13
11571,06MAR2021:00:00:00,testeos,Costa Salguero,F,20-29,20
11572,06MAR2021:00:00:00,testeos,Costa Salguero,F,30-39,39
11573,06MAR2021:00:00:00,testeos,Costa Salguero,F,40-49,23
11574,06MAR2021:00:00:00,testeos,Costa Salguero,F,50-59,18
11575,06MAR2021:00:00:00,testeos,Costa Salguero,F,60-69,9
11576,06MAR2021:00:00:00,testeos,Costa Salguero,F,70-79,2
11577,06MAR2021:00:00:00,testeos,Costa Salguero,M,0-19,5
11578,06MAR2021:00:00:00,testeos,Costa Salguero,M,20-29,23
11579,06MAR2021:00:00:00,testeos,Costa Salguero,M,30-39,32
11580,06MAR2021:00:00:00,testeos,Costa Salguero,M,40-49,21
11581,06MAR2021:00:00:00,testeos,Costa Salguero,M,50-59,18
11582,06MAR2021:00:00:00,testeos,Costa Salguero,M,60-69,4
11583,06MAR2021:00:00:00,testeos,Ezeiza,F,0-19,70
11584,06MAR2021:00:00:00,testeos,Ezeiza,F,20-29,319
11585,06MAR2021:00:00:00,testeos,Ezeiza,F,30-39,283
11586,06MAR2021:00:00:00,testeos,Ezeiza,F,40-49,148
11587,06MAR2021:00:00:00,testeos,Ezeiza,F,50-59,122
11588,06MAR2021:00:00:00,testeos,Ezeiza,F,60-69,72
11589,06MAR2021:00:00:00,testeos,Ezeiza,F,70-79,14
11590,06MAR2021:00:00:00,testeos,Ezeiza,F,80 y más,2
11591,06MAR2021:00:00:00,testeos,Ezeiza,M,0-19,45
11592,06MAR2021:00:00:00,testeos,Ezeiza,M,20-29,208
11593,06MAR2021:00:00:00,testeos,Ezeiza,M,30-39,267
11594,06MAR2021:00:00:00,testeos,Ezeiza,M,40-49,132
11595,06MAR2021:00:00:00,testeos,Ezeiza,M,50-59,97
11596,06MAR2021:00:00:00,testeos,Ezeiza,M,60-69,54
11597,06MAR2021:00:00:00,testeos,Ezeiza,M,70-79,13
11598,06MAR2021:00:00:00,testeos,Ezeiza,M,80 y más,1
11599,06MAR2021:00:00:00,testeos,La Rural,F,0-19,100
11600,06MAR2021:00:00:00,testeos,La Rural,F,20-29,183
11601,06MAR2021:00:00:00,testeos,La Rural,F,30-39,272
11602,06MAR2021:00:00:00,testeos,La Rural,F,40-49,193
11603,06MAR2021:00:00:00,testeos,La Rural,F,50-59,201
11604,06MAR2021:00:00:00,testeos,La Rural,F,60-69,209
11605,06MAR2021:00:00:00,testeos,La Rural,F,70-79,91
11606,06MAR2021:00:00:00,testeos,La Rural,F,80 y más,10
11607,06MAR2021:00:00:00,testeos,La Rural,M,0-19,90
11608,06MAR2021:00:00:00,testeos,La Rural,M,20-29,155
11609,06MAR2021:00:00:00,testeos,La Rural,M,30-39,244
11610,06MAR2021:00:00:00,testeos,La Rural,M,40-49,205
11611,06MAR2021:00:00:00,testeos,La Rural,M,50-59,182
11612,06MAR2021:00:00:00,testeos,La Rural,M,60-69,177
11613,06MAR2021:00:00:00,testeos,La Rural,M,70-79,101
11614,06MAR2021:00:00:00,testeos,La Rural,M,80 y más,11
11615,06MAR2021:00:00:00,testeos,Terminal Dellepiane,F,0-19,56
11616,06MAR2021:00:00:00,testeos,Terminal Dellepiane,F,20-29,179
11617,06MAR2021:00:00:00,testeos,Terminal Dellepiane,F,30-39,165
11618,06MAR2021:00:00:00,testeos,Terminal Dellepiane,F,40-49,77
11619,06MAR2021:00:00:00,testeos,Terminal Dellepiane,F,50-59,88
11620,06MAR2021:00:00:00,testeos,Terminal Dellepiane,F,60-69,66
11621,06MAR2021:00:00:00,testeos,Terminal Dellepiane,F,70-79,41
11622,06MAR2021:00:00:00,testeos,Terminal Dellepiane,F,80 y más,21
11623,06MAR2021:00:00:00,testeos,Terminal Dellepiane,M,0-19,33
11624,06MAR2021:00:00:00,testeos,Terminal Dellepiane,M,20-29,149
11625,06MAR2021:00:00:00,testeos,Terminal Dellepiane,M,30-39,126
11626,06MAR2021:00:00:00,testeos,Terminal Dellepiane,M,40-49,77
11627,06MAR2021:00:00:00,testeos,Terminal Dellepiane,M,50-59,48
11628,06MAR2021:00:00:00,testeos,Terminal Dellepiane,M,60-69,29
11629,06MAR2021:00:00:00,testeos,Terminal Dellepiane,M,70-79,22
11630,06MAR2021:00:00:00,testeos,Terminal Dellepiane,M,80 y más,5
11631,06MAR2021:00:00:00,positivos,Costa Salguero,F,50-59,2
11632,06MAR2021:00:00:00,positivos,Ezeiza,F,0-19,15
11633,06MAR2021:00:00:00,positivos,Ezeiza,F,20-29,2
11634,06MAR2021:00:00:00,positivos,Ezeiza,F,30-39,3
11635,06MAR2021:00:00:00,positivos,Ezeiza,F,60-69,1
11636,06MAR2021:00:00:00,positivos,Ezeiza,M,0-19,9
11637,06MAR2021:00:00:00,positivos,Ezeiza,M,20-29,4
11638,06MAR2021:00:00:00,positivos,Ezeiza,M,30-39,5
11639,06MAR2021:00:00:00,positivos,Ezeiza,M,40-49,2
11640,06MAR2021:00:00:00,positivos,La Rural,F,0-19,2
11641,06MAR2021:00:00:00,positivos,La Rural,F,20-29,2
11642,06MAR2021:00:00:00,positivos,La Rural,F,30-39,2
11643,06MAR2021:00:00:00,positivos,La Rural,F,40-49,5
11644,06MAR2021:00:00:00,positivos,La Rural,F,50-59,1
11645,06MAR2021:00:00:00,positivos,La Rural,F,60-69,2
11646,06MAR2021:00:00:00,positivos,La Rural,M,0-19,3
11647,06MAR2021:00:00:00,positivos,La Rural,M,20-29,6
11648,06MAR2021:00:00:00,positivos,La Rural,M,30-39,4
11649,06MAR2021:00:00:00,positivos,La Rural,M,40-49,3
11650,06MAR2021:00:00:00,positivos,La Rural,M,50-59,2
11651,06MAR2021:00:00:00,positivos,La Rural,M,60-69,1
11652,06MAR2021:00:00:00,positivos,Terminal Dellepiane,F,40-49,1
11653,06MAR2021:00:00:00,positivos,Terminal Dellepiane,M,40-49,1
11654,06MAR2021:00:00:00,positivos,Terminal Dellepiane,M,50-59,1
11655,07MAR2021:00:00:00,testeos,Costa Salguero,F,0-19,11
11656,07MAR2021:00:00:00,testeos,Costa Salguero,F,20-29,19
11657,07MAR2021:00:00:00,testeos,Costa Salguero,F,30-39,37
11658,07MAR2021:00:00:00,testeos,Costa Salguero,F,40-49,29
11659,07MAR2021:00:00:00,testeos,Costa Salguero,F,50-59,21
11660,07MAR2021:00:00:00,testeos,Costa Salguero,F,60-69,6
11661,07MAR2021:00:00:00,testeos,Costa Salguero,F,70-79,2
11662,07MAR2021:00:00:00,testeos,Costa Salguero,F,80 y más,1
11663,07MAR2021:00:00:00,testeos,Costa Salguero,M,0-19,12
11664,07MAR2021:00:00:00,testeos,Costa Salguero,M,20-29,14
11665,07MAR2021:00:00:00,testeos,Costa Salguero,M,30-39,41
11666,07MAR2021:00:00:00,testeos,Costa Salguero,M,40-49,24
11667,07MAR2021:00:00:00,testeos,Costa Salguero,M,50-59,18
11668,07MAR2021:00:00:00,testeos,Costa Salguero,M,60-69,2
11669,07MAR2021:00:00:00,testeos,Costa Salguero,M,70-79,3
11670,07MAR2021:00:00:00,testeos,Ezeiza,F,0-19,64
11671,07MAR2021:00:00:00,testeos,Ezeiza,F,20-29,370
11672,07MAR2021:00:00:00,testeos,Ezeiza,F,30-39,334
11673,07MAR2021:00:00:00,testeos,Ezeiza,F,40-49,171
11674,07MAR2021:00:00:00,testeos,Ezeiza,F,50-59,133
11675,07MAR2021:00:00:00,testeos,Ezeiza,F,60-69,73
11676,07MAR2021:00:00:00,testeos,Ezeiza,F,70-79,12
11677,07MAR2021:00:00:00,testeos,Ezeiza,F,80 y más,5
11678,07MAR2021:00:00:00,testeos,Ezeiza,M,0-19,54
11679,07MAR2021:00:00:00,testeos,Ezeiza,M,20-29,255
11680,07MAR2021:00:00:00,testeos,Ezeiza,M,30-39,326
11681,07MAR2021:00:00:00,testeos,Ezeiza,M,40-49,147
11682,07MAR2021:00:00:00,testeos,Ezeiza,M,50-59,90
11683,07MAR2021:00:00:00,testeos,Ezeiza,M,60-69,64
11684,07MAR2021:00:00:00,testeos,Ezeiza,M,70-79,11
11685,07MAR2021:00:00:00,testeos,Ezeiza,M,80 y más,2
11686,07MAR2021:00:00:00,testeos,La Rural,F,0-19,146
11687,07MAR2021:00:00:00,testeos,La Rural,F,20-29,229
11688,07MAR2021:00:00:00,testeos,La Rural,F,30-39,291
11689,07MAR2021:00:00:00,testeos,La Rural,F,40-49,226
11690,07MAR2021:00:00:00,testeos,La Rural,F,50-59,265
11691,07MAR2021:00:00:00,testeos,La Rural,F,60-69,251
11692,07MAR2021:00:00:00,testeos,La Rural,F,70-79,84
11693,07MAR2021:00:00:00,testeos,La Rural,F,80 y más,21
11694,07MAR2021:00:00:00,testeos,La Rural,M,0-19,91
11695,07MAR2021:00:00:00,testeos,La Rural,M,20-29,169
11696,07MAR2021:00:00:00,testeos,La Rural,M,30-39,274
11697,07MAR2021:00:00:00,testeos,La Rural,M,40-49,194
11698,07MAR2021:00:00:00,testeos,La Rural,M,50-59,216
11699,07MAR2021:00:00:00,testeos,La Rural,M,60-69,251
11700,07MAR2021:00:00:00,testeos,La Rural,M,70-79,86
11701,07MAR2021:00:00:00,testeos,La Rural,M,80 y más,15
11702,07MAR2021:00:00:00,testeos,Terminal Dellepiane,F,0-19,57
11703,07MAR2021:00:00:00,testeos,Terminal Dellepiane,F,20-29,182
11704,07MAR2021:00:00:00,testeos,Terminal Dellepiane,F,30-39,175
11705,07MAR2021:00:00:00,testeos,Terminal Dellepiane,F,40-49,102
11706,07MAR2021:00:00:00,testeos,Terminal Dellepiane,F,50-59,97
11707,07MAR2021:00:00:00,testeos,Terminal Dellepiane,F,60-69,66
11708,07MAR2021:00:00:00,testeos,Terminal Dellepiane,F,70-79,30
11709,07MAR2021:00:00:00,testeos,Terminal Dellepiane,F,80 y más,8
11710,07MAR2021:00:00:00,testeos,Terminal Dellepiane,M,0-19,52
11711,07MAR2021:00:00:00,testeos,Terminal Dellepiane,M,20-29,166
11712,07MAR2021:00:00:00,testeos,Terminal Dellepiane,M,30-39,147
11713,07MAR2021:00:00:00,testeos,Terminal Dellepiane,M,40-49,70
11714,07MAR2021:00:00:00,testeos,Terminal Dellepiane,M,50-59,61
11715,07MAR2021:00:00:00,testeos,Terminal Dellepiane,M,60-69,45
11716,07MAR2021:00:00:00,testeos,Terminal Dellepiane,M,70-79,12
11717,07MAR2021:00:00:00,testeos,Terminal Dellepiane,M,80 y más,4
11718,07MAR2021:00:00:00,positivos,Costa Salguero,F,0-19,1
11719,07MAR2021:00:00:00,positivos,Costa Salguero,F,30-39,1
